         3576813 function calls (3520281 primitive calls) in 30.587 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3044(<genexpr>)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3706(__init__)
        1    0.000    0.000    0.000    0.000 arpack.py:273(ArpackError)
        1    0.000    0.000    0.000    0.000 arpack.py:938(IterInv)
        1    0.000    0.000    0.000    0.000 dates.py:315(bytespdate2num)
        1    0.000    0.000    0.000    0.000 mathtext.py:1715(Vlist)
        1    0.000    0.000    0.000    0.000 parallel.py:38(ParallelUFuncBuilder)
        1    0.000    0.000    0.000    0.000 containers.py:278(NamedUniTuple)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1456(_FifoCache)
        1    0.000    0.000    0.000    0.000 _common.py:6(weekday)
        1    0.000    0.000    0.000    0.000 test_dataset.py:946(TestScalarCompound)
        1    0.000    0.000    0.000    0.000 __init__.py:582(Filterer)
        1    0.000    0.000    0.000    0.000 ticker.py:1513(IndexLocator)
        1    0.000    0.000    0.000    0.000 debuginfo.py:15(AbstractDIBuilder)
        1    0.000    0.000    0.000    0.000 model.py:85(VoidType)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1417(IdleEvent)
        1    0.000    0.000    0.000    0.000 scalars.py:102(_NPDatetimeBase)
        1    0.000    0.000    0.000    0.000 builtins.py:550(MemoryViewAttribute)
        3    0.000    0.000    0.000    0.000 templates.py:576(bound_function)
        1    0.000    0.000    0.000    0.000 test_group.py:48(BaseGroup)
        1    0.000    0.000    0.000    0.000 collections.py:816(_CollectionWithSizes)
        1    0.000    0.000    0.000    0.000 test_group.py:655(TestSoftLinks)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:244(anglit_gen)
        1    0.000    0.000    0.000    0.000 scale.py:125(Log10Transform)
        1    0.000    0.000    0.000    0.000 legend_handler.py:341(HandlerRegularPolyCollection)
        1    0.000    0.000    0.000    0.000 shutil.py:52(ExecError)
        1    0.000    0.000    0.000    0.000 __init__.py:49(normalize_encoding)
        1    0.000    0.000    0.000    0.000 castgraph.py:72(TypeGraph)
        1    0.000    0.000    0.000    0.000 _hungarian.py:121(_Hungary)
        1    0.000    0.000    0.000    0.000 pyparsing.py:238(ParseException)
        2    0.000    0.000    0.000    0.000 typeconv.py:72(safe)
        1    0.000    0.000    0.000    0.000 _multivariate.py:1135(matrix_normal_frozen)
        1    0.000    0.000    0.000    0.000 dviread.py:957(Encoding)
        1    0.000    0.000    0.000    0.000 ticker.py:239(TickHelper)
        1    0.000    0.000    0.000    0.000 base.py:303(ClassAttribute)
        1    0.000    0.000    0.000    0.000 templates.py:165(FunctionTemplate)
        1    0.000    0.000    0.000    0.000 typeinfer.py:239(BuildListConstraint)
        1    0.000    0.000    0.000    0.000 {_codecs.lookup_error}
        1    0.000    0.000    0.000    0.000 builtins.py:394(TupleEq)
        1    0.000    0.000    0.000    0.000 ir.py:631(Scope)
        1    0.000    0.000    0.000    0.000 tokenize.py:46(any)
        1    0.000    0.000    0.000    0.000 arrayprint.py:402(_recursive_guard)
        1    0.000    0.000    0.000    0.000 core.py:94(MaskedArrayFutureWarning)
        1    0.000    0.000    0.000    0.000 ir.py:298(SetItem)
        1    0.000    0.000    0.000    0.000 typeof.py:13(Purpose)
        1    0.000    0.000    0.000    0.000 types.py:321(_Repeat)
        1    0.000    0.000    0.000    0.000 containers.py:85(ByteArray)
        1    0.000    0.000    0.000    0.000 test_h5t.py:65(TestTypeFloatID)
        1    0.000    0.000    0.000    0.000 Tkinter.py:2814(Menubutton)
        1    0.000    0.000    0.000    0.000 pyparsing.py:160(<genexpr>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1755(DraggableAnnotation)
        1    0.000    0.000    0.000    0.000 npydecl.py:1132(Sinc)
        1    0.000    0.000    0.000    0.000 ndgriddata.py:22(NearestNDInterpolator)
        1    0.000    0.000    0.000    0.000 __init__.py:71(ProcessError)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:219(CONTOUR)
        1    0.000    0.000    0.000    0.000 config.py:68(__init__)
        1    0.000    0.000    0.000    0.000 mlab.py:3018(FormatThousands)
        1    0.000    0.000    0.000    0.000 builtins.py:373(ConstOpNotEq)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1647(PickEvent)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:337(FitSolverError)
        1    0.000    0.000    0.000    0.000 model.py:261(PointerType)
        1    0.000    0.000    0.000    0.000 polyutils.py:79(PolyBase)
        1    0.000    0.000    0.000    0.000 core.py:257(InlineAsm)
        1    0.000    0.000    0.000    0.000 _base.py:1692(_gci)
        1    0.000    0.000    0.000    0.000 lines.py:1428(VertexSelector)
        1    0.000    0.000    0.000    0.000 calendar.py:138(setfirstweekday)
        1    0.000    0.000    0.000    0.000 test_attrs_data.py:29(BaseAttrs)
        1    0.000    0.000    0.000    0.000 errors.py:133(RedefinedError)
        1    0.000    0.000    0.000    0.000 models.py:484(CompositeModel)
        1    0.000    0.000    0.000    0.000 kdtree.py:261(leafnode)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:149(GaussianBlur)
        1    0.000    0.000    0.000    0.000 callconv.py:477(PythonErrorModel)
        1    0.000    0.000    0.000    0.000 nonlin.py:134(NoConvergence)
        1    0.000    0.000    0.000    0.000 values.py:102(_Undefined)
        1    0.000    0.000    0.000    0.000 ltisys.py:806(TransferFunctionDiscrete)
        1    0.000    0.000    0.000    0.000 ticker.py:2221(SymmetricalLogLocator)
        1    0.000    0.000    0.000    0.000 test_file.py:581(TestPathlibSupport)
        1    0.000    0.000    0.000    0.000 typeinfer.py:655(PrintConstraint)
        1    0.000    0.000    0.000    0.000 serialize.py:26(_ModuleRef)
        1    0.000    0.000    0.000    0.000 builtins.py:283(BitwiseXor)
        1    0.000    0.000    0.000    0.000 ltisys.py:1070(ZerosPolesGainContinuous)
        1    0.000    0.000    0.000    0.000 core.py:821(__init__)
        1    0.000    0.000    0.000    0.000 Tkinter.py:2819(Message)
        1    0.000    0.000    0.000    0.000 test_datatype.py:124(TestOffsets)
        1    0.000    0.000    0.000    0.000 builtins.py:883(TypeBuiltin)
        1    0.000    0.000    0.000    0.000 templates.py:705(RegistryLoader)
        1    0.000    0.000    0.000    0.000 instructions.py:482(PhiInstr)
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 scalars.py:65(Float)
        1    0.000    0.000    0.000    0.000 process.py:308(_MainProcess)
        1    0.000    0.000    0.000    0.000 decimal.py:250(DivisionImpossible)
        1    0.000    0.000    0.000    0.000 test_dataset.py:905(TestRegionRefs)
        1    0.000    0.000    0.000    0.000 decimal.py:160(DecimalException)
        1    0.000    0.000    0.000    0.000 patches.py:3423(CurveB)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2350(Empty)
        4    0.000    0.000    0.000    0.000 containers.py:202(key)
        1    0.000    0.000    0.000    0.000 decimal.py:261(DivisionUndefined)
        1    0.000    0.000    0.000    0.000 instructions.py:141(InvokeInstr)
        1    0.000    0.000    0.000    0.000 patches.py:3613(BracketAB)
        1    0.000    0.000    0.000    0.000 errors.py:197(ByteCodeSupportError)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2523(CloseMatch)
        1    0.000    0.000    0.000    0.000 colors.py:1330(NoNorm)
        1    0.000    0.000    0.000    0.000 builtins.py:478(GetItemCPointer)
        1    0.000    0.000    0.000    0.000 error.py:5(CDefError)
        1    0.000    0.000    0.000    0.000 models.py:730(ListPayloadModel)
        1    0.000    0.000    0.000    0.000 {method '__exit__' of 'thread.lock' objects}
        1    0.000    0.000    0.000    0.000 urllib2.py:1225(HTTPHandler)
        1    0.000    0.000    0.000    0.000 containers.py:297(NamedTuple)
        1    0.000    0.000    0.000    0.000 scale.py:18(ScaleBase)
        1    0.000    0.000    0.000    0.000 test_group.py:57(TestRepr)
        1    0.000    0.000    0.000    0.000 callconv.py:276(_MinimalCallHelper)
        1    0.000    0.000    0.000    0.000 models.py:1067(ZipType)
        1    0.000    0.000    0.000    0.000 errors.py:50(DistutilsPlatformError)
        1    0.000    0.000    0.000    0.000 builtins.py:754(Bool)
        1    0.000    0.000    0.000    0.000 builtins.py:643(NumberClassAttribute)
        1    0.000    0.000    0.000    0.000 module.py:204(_FunctionsIterator)
        1    0.000    0.000    0.000    0.000 index_tricks.py:614(IndexExpression)
        1    0.000    0.000    0.000    0.000 descriptors.py:8(TargetDescriptor)
        1    0.000    0.000    0.000    0.000 ascii.py:31(StreamReader)
        1    0.000    0.000    0.000    0.000 Tkinter.py:2109(Widget)
        1    0.000    0.000    0.000    0.000 __init__.py:31(get_projection_names)
        1    0.000    0.000    0.000    0.000 six.py:136(Iterator)
        1    0.000    0.000    0.000    0.000 calendar.py:537(LocaleHTMLCalendar)
        1    0.000    0.000    0.000    0.000 errors.py:55(DistutilsExecError)
        4    0.000    0.000    0.000    0.000 imputils.py:107(lower_constant)
        1    0.000    0.000    0.000    0.000 calendar.py:21(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 colors.py:981(LogNorm)
        1    0.000    0.000    0.000    0.000 npydecl.py:956(Dot)
        1    0.000    0.000    0.000    0.000 _globals.py:56(_NoValue)
        1    0.000    0.000    0.000    0.000 error.py:16(VerificationError)
        1    0.000    0.000    0.000    0.000 Image.py:42(_imaging_not_installed)
        1    0.000    0.000    0.000    0.000 colors.py:1244(BoundaryNorm)
        1    0.000    0.000    0.000    0.000 builtins.py:859(Iter)
        1    0.000    0.000    0.000    0.000 npydecl.py:634(NdLinspace)
        1    0.000    0.000    0.000    0.000 ltisys.py:1138(ZerosPolesGainDiscrete)
        1    0.000    0.000    0.000    0.000 postproc.py:6(YieldPoint)
        1    0.000    0.000    0.000    0.000 mathtext.py:328(MathtextBackendPath)
        1    0.000    0.000    0.000    0.000 font_manager.py:937(JSONEncoder)
        1    0.000    0.000    0.000    0.000 caching.py:680(FunctionCache)
        1    0.000    0.000    0.000    0.000 polyint.py:221(KroghInterpolator)
        1    0.000    0.000    0.000    0.000 _ode.py:675(IntegratorConcurrencyError)
        1    0.000    0.000    0.000    0.000 inspect.py:631(BlockFinder)
        1    0.000    0.000    0.000    0.000 typeinfer.py:28(NOTSET)
        1    0.000    0.000    0.000    0.000 dates.py:1345(DayLocator)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3082(GoToColumn)
        1    0.000    0.000    0.000    0.000 category.py:78(StrCategoryLocator)
        1    0.000    0.000    0.000    0.000 polyutils.py:66(PolyDomainError)
        1    0.000    0.000    0.000    0.000 ir.py:122(Stmt)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4004(SkipTo)
        1    0.000    0.000    0.000    0.000 typeinfer.py:539(SetItemConstraint)
        1    0.000    0.000    0.000    0.000 npydecl.py:741(NdAtLeast1d)
        2    0.000    0.000    0.000    0.000 six.py:225(_MovedItems)
        1    0.000    0.000    0.000    0.000 types.py:152(VoidType)
        1    0.000    0.000    0.000    0.000 test_dims_dimensionproxy.py:21(TestItems)
        1    0.000    0.000    0.000    0.000 builtins.py:803(Complex)
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 npydecl.py:535(NdFull)
        1    0.000    0.000    0.000    0.000 six.py:229(_MovedItems)
        1    0.000    0.000    0.000    0.000 misc.py:246(EllipsisType)
        1    0.000    0.000    0.000    0.000 test_selections.py:61(TestScalarSliceRules)
        1    0.000    0.000    0.000    0.000 extras.py:329(_fromnxfunction_allargs)
        1    0.000    0.000    0.000    0.000 FileDialog.py:220(LoadFileDialog)
        1    0.000    0.000    0.000    0.000 threading.py:423(_Semaphore)
        1    0.000    0.000    0.000    0.000 test_base.py:27(BaseTest)
        1    0.000    0.000    0.000    0.000 extras.py:291(_fromnxfunction_seq)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2482(CaselessLiteral)
        1    0.000    0.000    0.000    0.000 test_group.py:113(TestDatasetAssignment)
        1    0.000    0.000    0.000    0.000 <decorator-gen-9>:1(<module>)
        1    0.000    0.000    0.000    0.000 ticker.py:1729(MultipleLocator)
        1    0.000    0.000    0.000    0.000 errors.py:215(InternalError)
        1    0.000    0.000    0.000    0.000 containers.py:99(MemoryView)
        1    0.000    0.000    0.000    0.000 imputils.py:120(RegistryLoader)
        2    0.000    0.000    0.000    0.000 __init__.py:587(__init__)
        1    0.000    0.000    0.000    0.000 npydecl.py:1048(NdIndex)
        1    0.000    0.000    0.000    0.000 templates.py:349(_IntrinsicTemplate)
        1    0.000    0.000    0.000    0.000 castgraph.py:9(Conversion)
        1    0.000    0.000    0.000    0.000 _ccallback.py:9(CData)
        1    0.000    0.000    0.000    0.000 builtins.py:741(Hash)
        1    0.000    0.000    0.000    0.000 pathlib2.py:529(_Accessor)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4277(Dict)
        1    0.000    0.000    0.000    0.000 mathtext.py:1422(Vbox)
        1    0.000    0.000    0.000    0.000 urllib2.py:554(HTTPDefaultErrorHandler)
        1    0.000    0.000    0.000    0.000 <decorator-gen-8>:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:421(checkdep_ps_distiller)
        1    0.000    0.000    0.000    0.000 builtins.py:718(Min)
        1    0.000    0.000    0.000    0.000 decimal.py:298(Rounded)
        1    0.000    0.000    0.000    0.000 nonlin.py:414(TerminationCondition)
        1    0.000    0.000    0.000    0.000 model.py:97(BasePrimitiveType)
        1    0.000    0.000    0.000    0.000 collections.py:1077(AsteriskPolygonCollection)
        1    0.000    0.000    0.000    0.000 colors.py:63(_ColorMapping)
        1    0.000    0.000    0.000    0.000 six.py:103(MovedModule)
        1    0.000    0.000    0.000    0.000 errors.py:73(PreprocessError)
        1    0.000    0.000    0.000    0.000 test_group.py:269(BaseMapping)
        1    0.000    0.000    0.000    0.000 __init__.py:169(c_ushort)
        1    0.000    0.000    0.000    0.000 ast.py:217(NodeVisitor)
        1    0.000    0.000    0.000    0.000 iterators.py:57(EnumerateType)
        1    0.000    0.000    0.000    0.000 test_dataset.py:631(TestLen)
        1    0.000    0.000    0.000    0.000 npydecl.py:575(NdIdentity)
        1    0.000    0.000    0.000    0.000 typeinfer.py:173(ArgConstraint)
        3    0.000    0.000    0.000    0.000 <decorator-gen-7>:1(_held_figure)
        1    0.000    0.000    0.000    0.000 types.py:102(LabelType)
        1    0.000    0.000    0.000    0.000 mathtext.py:1915(NegFilll)
        1    0.000    0.000    0.000    0.000 context.py:102(CallFrame)
        1    0.000    0.000    0.000    0.000 six.py:62(__len__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2584(Word)
